step,token_id,token_text,wall_us,n_kv_cells,rss_kb,log_prob,nll,evicted_this_step
1104,323," and",148566581,10841,535092,-0.000055,0.000055,0
1105,1053," would",148595328,10842,535092,-0.000400,0.000400,0
1106,617," have",148623622,10843,535092,-0.000110,0.000110,0
1107,1027," been",148652760,10844,535092,-0.000023,0.000023,0
1108,279," the",148680391,10845,535092,-0.000019,0.000019,0
1109,7928," largest",148707814,10846,535092,-0.000034,0.000034,0
1110,26155," fleet",148742778,10847,535092,-0.000064,0.000064,0
1111,3596," ever",148770650,10848,535092,-0.000182,0.000182,0
1112,5918," built",148799653,10849,535092,-0.000452,0.000452,0
1113,520," at",148828678,10850,535092,-0.000044,0.000044,0
1114,430," that",148857648,10851,535092,-0.000061,0.000061,0
1115,892," time",148886765,10852,535092,-0.000014,0.000014,0
1116,13,".",148915535,10853,535092,-0.016466,0.016466,0
1117,578," The",148945048,10854,535092,-0.000381,0.000381,0
1118,2955," design",148974712,10855,535092,-0.000443,0.000443,0
1119,315," of",149004013,10856,535092,-0.000135,0.000135,0
1120,279," the",149032008,10857,535092,-0.000014,0.000014,0
1121,25572," battles",149059308,10858,535092,-0.000286,0.000286,0
1122,34322,"hips",149086554,10859,535092,-0.001481,0.001481,0
1123,574," was",149113486,10860,535092,-0.000311,0.000311,0
1124,28160," influenced",149140734,10861,535092,-0.000170,0.000170,0
1125,555," by",149167708,10862,535092,-0.000034,0.000034,0
1126,279," the",149196671,10863,535092,-0.000013,0.000013,0
1127,11002," Japanese",149225987,10864,535092,-0.000075,0.000075,0
1128,19574," Navy",149254859,10865,535092,-0.000117,0.000117,0
1129,596,"'s",149283577,10866,535092,-0.000291,0.000291,0
1130,12876," desire",149312404,10867,535092,-0.000210,0.000210,0
1131,311," to",149340506,10868,535092,-0.000073,0.000073,0
1132,10519," maintain",149368392,10869,535092,-0.000165,0.000165,0
1133,264," a",149397325,10870,535092,-0.000042,0.000042,0
1134,26155," fleet",149425732,10871,535092,-0.000024,0.000024,0
1135,449," with",149452775,10872,535092,-0.000073,0.000073,0
1136,520," at",149479715,10873,535092,-0.000078,0.000078,0
1137,3325," least",149507487,10874,535092,-0.000020,0.000020,0
1138,220," ",149534486,10875,535092,-0.000006,0.000006,0
1139,2031,"70",149563028,10876,535092,-0.000132,0.000132,0
1140,1034," %",149591227,10877,535092,-0.002601,0.002601,0
1141,439," as",149620009,10878,535092,-0.000028,0.000028,0
1142,1690," many",149648576,10879,535092,-0.000062,0.000062,0
1143,6864," capital",149677653,10880,535092,-0.000026,0.000026,0
1144,18198," ships",149706631,10881,535092,-0.000335,0.000335,0
1145,439," as",149736208,10882,535092,-0.000034,0.000034,0
1146,279," the",149766160,10883,535088,-0.000010,0.000010,0
1147,2326," US",149796415,10884,535092,-0.000044,0.000044,0
1148,19574," Navy",149824999,10885,535092,-0.000363,0.000363,0
1149,13,".",149853772,10886,535092,-0.004690,0.004690,0
1150,578," The",149880562,10887,534968,-0.000462,0.000462,0
1151,358," I",149907530,10888,534968,-0.001198,0.001198,0
1152,41,"J",149937035,10889,535092,-0.000251,0.000251,0
1153,45,"N",149965941,10890,535092,-0.001363,0.001363,0
1154,364," '",149994899,10891,535092,-0.000575,0.000575,0
1155,82,"s",150024288,10892,535092,-0.000009,0.000009,0
1156,26155," fleet",150054434,10893,535092,-0.000147,0.000147,0
1157,574," was",150083820,10894,535092,-0.000270,0.000270,0
1158,6319," designed",150112627,10895,535092,-0.000149,0.000149,0
1159,311," to",150142263,10896,535092,-0.000094,0.000094,0
1160,387," be",150170375,10897,535092,-0.000028,0.000028,0
1161,13171," capable",150198098,10898,535092,-0.000778,0.000778,0
1162,315," of",150225281,10899,535092,-0.000050,0.000050,0
1163,11039," fighting",150252510,10900,535048,-0.000023,0.000023,0
1164,264," a",150280298,10901,535048,-0.000190,0.000190,0
1165,1403," two",150307898,10902,535092,-0.000037,0.000037,0
1166,12,"-",150337060,10903,535092,-0.000017,0.000017,0
1167,5383,"ship",150366931,10904,535092,-0.005212,0.005212,0
1168,8209," battle",150395887,10905,535092,-0.000151,0.000151,0
1169,304," in",150424963,10906,535092,-0.000033,0.000033,0
1170,11002," Japanese",150454073,10907,535068,-0.000074,0.000074,0
1171,21160," waters",150483629,10908,535092,-0.000120,0.000120,0
1172,323," and",150511753,10909,535092,-0.000061,0.000061,0
1173,1053," would",150540039,10910,535092,-0.000552,0.000552,0
1174,617," have",150568989,10911,535092,-0.000173,0.000173,0
1175,1027," been",150597586,10912,535092,-0.000037,0.000037,0
1176,279," the",150625057,10913,535092,-0.000041,0.000041,0
1177,7928," largest",150652018,10914,535092,-0.000046,0.000046,0
1178,26155," fleet",150680245,10915,535092,-0.000085,0.000085,0
1179,3596," ever",150707773,10916,535092,-0.000269,0.000269,0
1180,5918," built",150735891,10917,535092,-0.000508,0.000508,0
1181,520," at",150764960,10918,535092,-0.000055,0.000055,0
1182,430," that",150794483,10919,535092,-0.000094,0.000094,0
1183,892," time",150823310,10920,535092,-0.000015,0.000015,0
1184,13,".",150851935,10921,535052,-0.008884,0.008884,0
1185,578," The",150881173,10922,535052,-0.000408,0.000408,0
1186,2955," design",150910663,10923,535052,-0.000428,0.000428,0
1187,315," of",150939952,10924,535020,-0.000142,0.000142,0
1188,279," the",150970302,10925,535052,-0.000019,0.000019,0
1189,25572," battles",150999738,10926,535052,-0.000374,0.000374,0
1190,34322,"hips",151029109,10927,535052,-0.001584,0.001584,0
1191,574," was",151057530,10928,535032,-0.000361,0.000361,0
1192,28160," influenced",151086991,10929,535032,-0.000187,0.000187,0
1193,555," by",151119896,10930,535052,-0.000052,0.000052,0
1194,279," the",151148124,10931,535052,-0.000015,0.000015,0
1195,11002," Japanese",151175682,10932,535052,-0.000092,0.000092,0
1196,19574," Navy",151202819,10933,535052,-0.000131,0.000131,0
1197,596,"'s",151230062,10934,535052,-0.000297,0.000297,0
1198,12876," desire",151257116,10935,535052,-0.000212,0.000212,0
1199,311," to",151284461,10936,535052,-0.000054,0.000054,0
1200,10519," maintain",151311941,10937,535052,-0.000190,0.000190,0
1201,264," a",151340646,10938,535052,-0.000055,0.000055,0
1202,26155," fleet",151368288,10939,535052,-0.000027,0.000027,0
1203,449," with",151396190,10940,535052,-0.000082,0.000082,0
1204,520," at",151423816,10941,535052,-0.000072,0.000072,0
1205,3325," least",151451798,10942,535052,-0.000024,0.000024,0
1206,220," ",151479182,10943,535052,-0.000008,0.000008,0
1207,2031,"70",151507919,10944,535052,-0.000152,0.000152,0
1208,1034," %",151537652,10945,535092,-0.002633,0.002633,0
1209,439," as",151566823,10946,535092,-0.000035,0.000035,0
1210,1690," many",151595883,10947,535092,-0.000082,0.000082,0
1211,6864," capital",151624605,10948,535092,-0.000035,0.000035,0
1212,18198," ships",151653780,10949,535092,-0.000392,0.000392,0
1213,439," as",151682840,10950,535092,-0.000048,0.000048,0
1214,279," the",151711993,10951,535092,-0.000013,0.000013,0
1215,2326," US",151741244,10952,535092,-0.000056,0.000056,0
1216,19574," Navy",151769200,10953,535048,-0.000425,0.000425,0
1217,13,".",151797102,10954,535048,-0.005523,0.005523,0
1218,578," The",151824425,10955,535048,-0.000626,0.000626,0
1219,358," I",151852458,10956,535048,-0.000834,0.000834,0
1220,41,"J",151879794,10957,535048,-0.000259,0.000259,0
1221,45,"N",151907264,10958,535048,-0.001283,0.001283,0
1222,364," '",151936264,10959,535048,-0.000678,0.000678,0
1223,82,"s",151965628,10960,535048,-0.000008,0.000008,0
1224,26155," fleet",151994713,10961,535048,-0.000174,0.000174,0
1225,574," was",152024122,10962,535048,-0.000300,0.000300,0
1226,6319," designed",152053962,10963,535048,-0.000182,0.000182,0
1227,311," to",152083212,10964,535048,-0.000090,0.000090,0
1228,387," be",152112551,10965,535048,-0.000032,0.000032,0
1229,13171," capable",152141733,10966,535048,-0.000920,0.000920,0
1230,315," of",152169701,10967,535092,-0.000070,0.000070,0
1231,11039," fighting",152197357,10968,535092,-0.000027,0.000027,0
1232,264," a",152226037,10969,535092,-0.000246,0.000246,0
1233,1403," two",152253676,10970,535092,-0.000052,0.000052,0
1234,12,"-",152280911,10971,535092,-0.000024,0.000024,0
1235,5383,"ship",152308309,10972,535092,-0.005756,0.005756,0
1236,8209," battle",152335780,10973,535092,-0.000146,0.000146,0
1237,304," in",152363416,10974,535092,-0.000046,0.000046,0
1238,11002," Japanese",152390835,10975,535092,-0.000091,0.000091,0
1239,21160," waters",152420473,10976,535092,-0.000130,0.000130,0
1240,323," and",152447761,10977,535092,-0.000084,0.000084,0
1241,1053," would",152476669,10978,535092,-0.000671,0.000671,0
1242,617," have",152508359,10979,535092,-0.000209,0.000209,0
1243,1027," been",152537146,10980,535092,-0.000046,0.000046,0
1244,279," the",152568554,10981,535092,-0.000045,0.000045,0
1245,7928," largest",152596621,10982,535048,-0.000053,0.000053,0
1246,26155," fleet",152624147,10983,535048,-0.000101,0.000101,0
1247,3596," ever",152652415,10984,535048,-0.000311,0.000311,0
1248,5918," built",152682160,10985,535048,-0.000583,0.000583,0
1249,520," at",152710960,10986,535048,-0.000043,0.000043,0
1250,430," that",152740177,10987,535092,-0.000114,0.000114,0
1251,892," time",152768940,10988,535092,-0.000018,0.000018,0
1252,13,".",152797993,10989,535052,-0.010649,0.010649,0
1253,578," The",152827584,10990,535092,-0.000380,0.000380,0
1254,2955," design",152856672,10991,535092,-0.000562,0.000562,0
1255,315," of",152886231,10992,535092,-0.000146,0.000146,0
1256,279," the",152913851,10993,535092,-0.000023,0.000023,0
1257,25572," battles",152941595,10994,535092,-0.000375,0.000375,0
1258,34322,"hips",152968799,10995,535088,-0.001478,0.001478,0
1259,574," was",152996797,10996,535088,-0.000354,0.000354,0
1260,28160," influenced",153024096,10997,535088,-0.000216,0.000216,0
1261,555," by",153051891,10998,535088,-0.000059,0.000059,0
1262,279," the",153080389,10999,535088,-0.000015,0.000015,0
1263,11002," Japanese",153109853,11000,535088,-0.000105,0.000105,0
1264,19574," Navy",153139702,11001,535088,-0.000122,0.000122,0
1265,596,"'s",153168974,11002,535088,-0.000292,0.000292,0
1266,12876," desire",153198763,11003,535088,-0.000240,0.000240,0
1267,311," to",153229416,11004,535052,-0.000073,0.000073,0
1268,10519," maintain",153258817,11005,535052,-0.000218,0.000218,0
1269,264," a",153288125,11006,535052,-0.000061,0.000061,0
1270,26155," fleet",153315707,11007,535052,-0.000028,0.000028,0
1271,449," with",153343259,11008,535052,-0.000103,0.000103,0
1272,520," at",153371278,11009,535052,-0.000071,0.000071,0
1273,3325," least",153398529,11010,534936,-0.000027,0.000027,0
1274,220," ",153427620,11011,534936,-0.000005,0.000005,0
1275,2031,"70",153457636,11012,534972,-0.000158,0.000158,0
1276,1034," %",153487290,11013,534972,-0.003239,0.003239,0
1277,439," as",153516580,11014,534972,-0.000037,0.000037,0
1278,1690," many",153546090,11015,534972,-0.000093,0.000093,0
1279,6864," capital",153575560,11016,535092,-0.000043,0.000043,0
1280,18198," ships",153605610,11017,535092,-0.000352,0.000352,0
1281,439," as",153635473,11018,535012,-0.000057,0.000057,0
1282,279," the",153665290,11019,535012,-0.000015,0.000015,0
1283,2326," US",153693863,11020,535012,-0.000062,0.000062,0
1284,19574," Navy",153722268,11021,535092,-0.000463,0.000463,0
1285,13,".",153750518,11022,535092,-0.006661,0.006661,0
1286,578," The",153777942,11023,535092,-0.000624,0.000624,0
1287,358," I",153807017,11024,535092,-0.001099,0.001099,0
1288,41,"J",153836577,11025,535092,-0.000285,0.000285,0
1289,45,"N",153866703,11026,535092,-0.001332,0.001332,0
1290,364," '",153896020,11027,535092,-0.000647,0.000647,0
1291,82,"s",153925823,11028,535092,-0.000009,0.000009,0
1292,26155," fleet",153954676,11029,535092,-0.000179,0.000179,0
1293,574," was",153983536,11030,535064,-0.000261,0.000261,0
1294,6319," designed",154012036,11031,535064,-0.000196,0.000196,0
1295,311," to",154040808,11032,535064,-0.000040,0.000040,0
1296,387," be",154068436,11033,535064,-0.000033,0.000033,0
1297,13171," capable",154096136,11034,535092,-0.000876,0.000876,0
1298,315," of",154123583,11035,535092,-0.000073,0.000073,0
1299,11039," fighting",154150830,11036,535092,-0.000029,0.000029,0
1300,264," a",154181900,11037,535092,-0.000255,0.000255,0
1301,1403," two",154211820,11038,535092,-0.000058,0.000058,0
1302,12,"-",154241389,11039,535092,-0.000025,0.000025,0
1303,5383,"ship",154270820,11040,535092,-0.006551,0.006551,0
1304,8209," battle",154299469,11041,535092,-0.000164,0.000164,0
1305,304," in",154328354,11042,535092,-0.000045,0.000045,0
1306,11002," Japanese",154355951,11043,535092,-0.000100,0.000100,0
1307,21160," waters",154383512,11044,535092,-0.000137,0.000137,0
1308,323," and",154413254,11045,535092,-0.000080,0.000080,0
1309,1053," would",154442949,11046,535092,-0.000718,0.000718,0
1310,617," have",154471105,11047,535092,-0.000213,0.000213,0
1311,1027," been",154499802,11048,535092,-0.000050,0.000050,0
1312,279," the",154527683,11049,535092,-0.000049,0.000049,0
1313,7928," largest",154556948,11050,535092,-0.000055,0.000055,0
1314,26155," fleet",154586882,11051,535092,-0.000103,0.000103,0
1315,3596," ever",154616737,11052,535092,-0.000321,0.000321,0
1316,5918," built",154646806,11053,535092,-0.000611,0.000611,0
1317,520," at",154677097,11054,535092,-0.000067,0.000067,0
1318,430," that",154706913,11055,535092,-0.000114,0.000114,0
1319,892," time",154735877,11056,535092,-0.000023,0.000023,0
1320,13,".",154764775,11057,535092,-0.012855,0.012855,0
1321,578," The",154792969,11058,535092,-0.000399,0.000399,0
1322,2955," design",154820558,11059,535092,-0.000519,0.000519,0
1323,315," of",154848131,11060,535092,-0.000177,0.000177,0
1324,279," the",154876550,11061,535092,-0.000029,0.000029,0
1325,25572," battles",154904077,11062,535092,-0.000381,0.000381,0
1326,34322,"hips",154933007,11063,535092,-0.001396,0.001396,0
1327,574," was",154962863,11064,535092,-0.000352,0.000352,0
1328,28160," influenced",154993332,11065,535092,-0.000225,0.000225,0
1329,555," by",155024100,11066,535092,-0.000062,0.000062,0
1330,279," the",155054623,11067,535092,-0.000016,0.000016,0
1331,11002," Japanese",155084240,11068,535092,-0.000123,0.000123,0
1332,19574," Navy",155114052,11069,535092,-0.000124,0.000124,0
1333,596,"'s",155143728,11070,535092,-0.000314,0.000314,0
1334,12876," desire",155173993,11071,535092,-0.000241,0.000241,0
1335,311," to",155203391,11072,534968,-0.000071,0.000071,0
1336,10519," maintain",155233939,11073,534968,-0.000243,0.000243,0
1337,264," a",155262645,11074,534968,-0.000065,0.000065,0
1338,26155," fleet",155291217,11075,534968,-0.000031,0.000031,0
1339,449," with",155321513,11076,534968,-0.000086,0.000086,0
1340,520," at",155351482,11077,534968,-0.000083,0.000083,0
1341,3325," least",155381353,11078,534968,-0.000031,0.000031,0
1342,220," ",155410171,11079,534968,-0.000005,0.000005,0
1343,2031,"70",155439686,11080,535092,-0.000187,0.000187,0
1344,1034," %",155469073,11081,535092,-0.003414,0.003414,0
1345,439," as",155498841,11082,535092,-0.000047,0.000047,0
1346,1690," many",155528719,11083,535092,-0.000102,0.000102,0
1347,6864," capital",155558471,11084,535092,-0.000037,0.000037,0
1348,18198," ships",155586751,11085,535092,-0.000407,0.000407,0
1349,439," as",155615266,11086,535092,-0.000063,0.000063,0
1350,279," the",155642961,11087,535024,-0.000016,0.000016,0
1351,2326," US",155670908,11088,535024,-0.000070,0.000070,0
1352,19574," Navy",155698691,11089,535024,-0.000507,0.000507,0
1353,13,".",155727762,11090,535024,-0.012193,0.012193,0
1354,578," The",155757780,11091,535024,-0.000749,0.000749,0
1355,358," I",155787458,11092,535024,-0.001290,0.001290,0
1356,41,"J",155817206,11093,535092,-0.000255,0.000255,0
1357,45,"N",155846692,11094,535092,-0.001844,0.001844,0
1358,364," '",155876045,11095,535092,-0.000594,0.000594,0
1359,82,"s",155905742,11096,535092,-0.000009,0.000009,0
1360,26155," fleet",155934806,11097,535092,-0.000208,0.000208,0
1361,574," was",155968564,11098,535092,-0.000292,0.000292,0
1362,6319," designed",155998156,11099,535092,-0.000215,0.000215,0
1363,311," to",156027800,11100,535092,-0.000052,0.000052,0
1364,387," be",156056776,11101,535092,-0.000038,0.000038,0
1365,13171," capable",156085511,11102,535092,-0.000898,0.000898,0
1366,315," of",156113391,11103,535092,-0.000092,0.000092,0
1367,11039," fighting",156142766,11104,535092,-0.000030,0.000030,0
1368,264," a",156172366,11105,535092,-0.000279,0.000279,0
1369,1403," two",156202712,11106,535092,-0.000059,0.000059,0
1370,12,"-",156232089,11107,535092,-0.000028,0.000028,0
1371,5383,"ship",156262733,11108,535092,-0.006478,0.006478,0
1372,8209," battle",156291869,11109,535092,-0.000172,0.000172,0
1373,304," in",156320991,11110,535092,-0.000053,0.000053,0
1374,11002," Japanese",156350687,11111,535092,-0.000125,0.000125,0
1375,21160," waters",156378922,11112,535092,-0.000148,0.000148,0
1376,323," and",156407795,11113,535092,-0.000082,0.000082,0
1377,1053," would",156435778,11114,535092,-0.000710,0.000710,0
1378,617," have",156463349,11115,535092,-0.000245,0.000245,0
1379,1027," been",156490817,11116,535092,-0.000061,0.000061,0
1380,279," the",156518486,11117,535092,-0.000060,0.000060,0
1381,7928," largest",156546373,11118,535008,-0.000060,0.000060,0
1382,26155," fleet",156574280,11119,535092,-0.000117,0.000117,0
1383,3596," ever",156602438,11120,535092,-0.000366,0.000366,0
1384,5918," built",156630014,11121,535092,-0.000740,0.000740,0
1385,520," at",156657539,11122,535092,-0.000074,0.000074,0
1386,430," that",156685198,11123,535092,-0.000145,0.000145,0
1387,892," time",156715198,11124,535092,-0.000029,0.000029,0
1388,13,".",156742794,11125,535092,-0.017361,0.017361,0
1389,578," The",156774791,11126,535092,-0.000397,0.000397,0
1390,2955," design",156802400,11127,535092,-0.000319,0.000319,0
1391,315," of",156830006,11128,535092,-0.000195,0.000195,0
1392,279," the",156858028,11129,535092,-0.000031,0.000031,0
1393,25572," battles",156886347,11130,535044,-0.000331,0.000331,0
1394,34322,"hips",156915770,11131,535000,-0.001358,0.001358,0
1395,574," was",156945620,11132,535092,-0.000329,0.000329,0
1396,28160," influenced",156975688,11133,535092,-0.000240,0.000240,0
1397,555," by",157005982,11134,535092,-0.000066,0.000066,0
1398,279," the",157036536,11135,535092,-0.000017,0.000017,0
1399,11002," Japanese",157066582,11136,535092,-0.000132,0.000132,0
1400,19574," Navy",157096170,11137,535092,-0.000127,0.000127,0
1401,596,"'s",157124026,11138,535092,-0.000274,0.000274,0
1402,12876," desire",157152345,11139,535092,-0.000253,0.000253,0
1403,311," to",157180995,11140,535092,-0.000048,0.000048,0
1404,10519," maintain",157208829,11141,535092,-0.000236,0.000236,0
1405,264," a",157238088,11142,535092,-0.000069,0.000069,0
1406,26155," fleet",157268100,11143,535092,-0.000032,0.000032,0
1407,449," with",157297736,11144,535092,-0.000104,0.000104,0
1408,520," at",157327758,11145,535092,-0.000085,0.000085,0
1409,3325," least",157358534,11146,535092,-0.000030,0.000030,0
1410,220," ",157387656,11147,535092,-0.000008,0.000008,0
1411,2031,"70",157416727,11148,535092,-0.000183,0.000183,0
1412,1034," %",157445339,11149,535092,-0.002843,0.002843,0
1413,439," as",157473423,11150,535092,-0.000047,0.000047,0
1414,1690," many",157501251,11151,535092,-0.000113,0.000113,0
1415,6864," capital",157530001,11152,535092,-0.000040,0.000040,0
1416,18198," ships",157558098,11153,535092,-0.000445,0.000445,0
1417,439," as",157585977,11154,535092,-0.000070,0.000070,0
1418,279," the",157613664,11155,535092,-0.000019,0.000019,0
1419,2326," US",157642934,11156,535092,-0.000088,0.000088,0
1420,19574," Navy",157671590,11157,535092,-0.000583,0.000583,0
1421,13,".",157701414,11158,535092,-0.011081,0.011081,0
1422,578," The",157731410,11159,535092,-0.000566,0.000566,0
1423,358," I",157761501,11160,535092,-0.001592,0.001592,0
1424,41,"J",157791427,11161,535092,-0.000214,0.000214,0
1425,45,"N",157821221,11162,535092,-0.001810,0.001810,0
1426,364," '",157850817,11163,535040,-0.000659,0.000659,0
1427,82,"s",157880368,11164,535040,-0.000009,0.000009,0
1428,26155," fleet",157909505,11165,535040,-0.000230,0.000230,0
1429,574," was",157937548,11166,535040,-0.000269,0.000269,0
1430,6319," designed",157968106,11167,535040,-0.000223,0.000223,0
1431,311," to",157996834,11168,535040,-0.000080,0.000080,0
1432,387," be",158024946,11169,535040,-0.000035,0.000035,0
1433,13171," capable",158054463,11170,535040,-0.000810,0.000810,0
1434,315," of",158084220,11171,535040,-0.000090,0.000090,0
1435,11039," fighting",158114111,11172,535040,-0.000028,0.000028,0
1436,264," a",158144461,11173,535040,-0.000279,0.000279,0
1437,1403," two",158174318,11174,535012,-0.000058,0.000058,0
1438,12,"-",158205811,11175,535012,-0.000029,0.000029,0
1439,5383,"ship",158237377,11176,534972,-0.006045,0.006045,0
1440,8209," battle",158267848,11177,535092,-0.000193,0.000193,0
1441,304," in",158297594,11178,535092,-0.000053,0.000053,0
1442,11002," Japanese",158325428,11179,535092,-0.000115,0.000115,0
1443,21160," waters",158353180,11180,535092,-0.000154,0.000154,0
1444,323," and",158382478,11181,535092,-0.000088,0.000088,0
1445,1053," would",158410764,11182,535092,-0.000696,0.000696,0
1446,617," have",158439915,11183,535092,-0.000241,0.000241,0
1447,1027," been",158470019,11184,535092,-0.000065,0.000065,0
1448,279," the",158499628,11185,535092,-0.000070,0.000070,0
1449,7928," largest",158529914,11186,535092,-0.000061,0.000061,0
1450,26155," fleet",158559430,11187,535092,-0.000119,0.000119,0
1451,3596," ever",158589171,11188,535092,-0.000396,0.000396,0
1452,5918," built",158619040,11189,535092,-0.000836,0.000836,0
1453,520," at",158648556,11190,535048,-0.000077,0.000077,0
1454,430," that",158678669,11191,535052,-0.000153,0.000153,0
1455,892," time",158707369,11192,535052,-0.000038,0.000038,0
1456,13,".",158735966,11193,535052,-0.030076,0.030076,0
1457,578," The",158763924,11194,535052,-0.000337,0.000337,0
1458,2955," design",158792729,11195,535052,-0.000215,0.000215,0
1459,315," of",158820914,11196,535052,-0.000198,0.000198,0
1460,279," the",158849119,11197,535092,-0.000040,0.000040,0
1461,25572," battles",158878427,11198,535092,-0.000268,0.000268,0
1462,34322,"hips",158908285,11199,535092,-0.001417,0.001417,0
1463,574," was",158938219,11200,535092,-0.000348,0.000348,0
1464,28160," influenced",158968493,11201,535092,-0.000275,0.000275,0
1465,555," by",158999263,11202,535092,-0.000077,0.000077,0
1466,279," the",159029041,11203,535092,-0.000020,0.000020,0
1467,11002," Japanese",159060010,11204,535092,-0.000143,0.000143,0
1468,19574," Navy",159091861,11205,535092,-0.000126,0.000126,0
1469,596,"'s",159122096,11206,535092,-0.000242,0.000242,0
1470,12876," desire",159151454,11207,535092,-0.000271,0.000271,0
1471,311," to",159179447,11208,535092,-0.000060,0.000060,0
1472,10519," maintain",159207292,11209,535092,-0.000252,0.000252,0
1473,264," a",159237130,11210,535092,-0.000069,0.000069,0
1474,26155," fleet",159267142,11211,535092,-0.000035,0.000035,0
1475,449," with",159297886,11212,535092,-0.000118,0.000118,0
1476,520," at",159327701,11213,535092,-0.000077,0.000077,0
1477,3325," least",159357821,11214,535092,-0.000031,0.000031,0
1478,220," ",159386981,11215,535092,-0.000016,0.000016,0
1479,2031,"70",159416652,11216,535092,-0.000177,0.000177,0
1480,1034," %",159446486,11217,535092,-0.003126,0.003126,0
1481,439," as",159475751,11218,535092,-0.000063,0.000063,0
1482,1690," many",159503729,11219,535092,-0.000123,0.000123,0
1483,6864," capital",159531884,11220,535092,-0.000045,0.000045,0
1484,18198," ships",159559914,11221,535092,-0.000497,0.000497,0
1485,439," as",159587719,11222,535092,-0.000079,0.000079,0
1486,279," the",159617159,11223,535092,-0.000021,0.000021,0
1487,2326," US",159646965,11224,535092,-0.000091,0.000091,0
1488,19574," Navy",159676672,11225,535092,-0.000659,0.000659,0
1489,13,".",159706451,11226,535092,-0.017762,0.017762,0
1490,578," The",159736208,11227,535092,-0.000475,0.000475,0
1491,358," I",159765248,11228,535092,-0.001262,0.001262,0
1492,41,"J",159794793,11229,535092,-0.000211,0.000211,0
1493,45,"N",159823302,11230,535092,-0.001598,0.001598,0
1494,364," '",159852433,11231,535092,-0.000679,0.000679,0
1495,82,"s",159880448,11232,535092,-0.000008,0.000008,0
1496,26155," fleet",159908293,11233,535092,-0.000234,0.000234,0
1497,574," was",159936182,11234,535092,-0.000264,0.000264,0
1498,6319," designed",159963948,11235,535092,-0.000240,0.000240,0
1499,311," to",159993145,11236,535092,-0.000070,0.000070,0
1500,387," be",160023183,11237,535092,-0.000037,0.000037,0
1501,13171," capable",160052772,11238,535092,-0.000799,0.000799,0
1502,315," of",160082115,11239,535040,-0.000102,0.000102,0
1503,11039," fighting",160111918,11240,535040,-0.000030,0.000030,0
1504,264," a",160142498,11241,535040,-0.000290,0.000290,0
1505,1403," two",160172728,11242,535040,-0.000061,0.000061,0
1506,12,"-",160202548,11243,535040,-0.000028,0.000028,0
1507,5383,"ship",160232202,11244,535040,-0.005853,0.005853,0
1508,8209," battle",160260560,11245,535040,-0.000196,0.000196,0
1509,304," in",160288780,11246,535040,-0.000058,0.000058,0
1510,11002," Japanese",160316809,11247,535040,-0.000122,0.000122,0
1511,21160," waters",160348027,11248,535008,-0.000177,0.000177,0
1512,323," and",160376800,11249,535040,-0.000096,0.000096,0
1513,1053," would",160406537,11250,535040,-0.000714,0.000714,0
1514,617," have",160436760,11251,535040,-0.000237,0.000237,0
1515,1027," been",160467764,11252,535040,-0.000069,0.000069,0
1516,279," the",160499173,11253,535040,-0.000098,0.000098,0
1517,7928," largest",160530968,11254,535040,-0.000065,0.000065,0
1518,26155," fleet",160562892,11255,535040,-0.000129,0.000129,0
1519,3596," ever",160594667,11256,535040,-0.000402,0.000402,0
1520,5918," built",160628901,11257,535040,-0.000874,0.000874,0
1521,520," at",160659959,11258,535040,-0.000084,0.000084,0
1522,430," that",160689831,11259,535040,-0.000164,0.000164,0
1523,892," time",160719481,11260,535040,-0.000055,0.000055,0
1524,13,".",160749029,11261,535040,-0.038374,0.038374,0
1525,578," The",160784063,11262,535076,-0.000328,0.000328,0
1526,2955," design",160813860,11263,535076,-0.000199,0.000199,0
1527,315," of",160843494,11264,535092,-0.000214,0.000214,0
1528,279," the",160873105,11265,535092,-0.000047,0.000047,0
1529,25572," battles",160902299,11266,535092,-0.000251,0.000251,0
1530,34322,"hips",160931198,11267,535092,-0.001351,0.001351,0
1531,574," was",160959954,11268,535092,-0.000415,0.000415,0
1532,28160," influenced",160987848,11269,535092,-0.000280,0.000280,0
1533,555," by",161016032,11270,535092,-0.000084,0.000084,0
1534,279," the",161044009,11271,535092,-0.000024,0.000024,0
1535,11002," Japanese",161072775,11272,535092,-0.000157,0.000157,0
1536,19574," Navy",161101192,11273,535092,-0.000135,0.000135,0
1537,596,"'s",161131508,11274,535092,-0.000277,0.000277,0
1538,12876," desire",161160931,11275,535092,-0.000279,0.000279,0
1539,311," to",161189863,11276,535092,-0.000070,0.000070,0
1540,10519," maintain",161219586,11277,535092,-0.000283,0.000283,0
1541,264," a",161250342,11278,535092,-0.000074,0.000074,0
1542,26155," fleet",161280395,11279,535092,-0.000038,0.000038,0
1543,449," with",161310478,11280,535092,-0.000147,0.000147,0
1544,520," at",161340047,11281,535092,-0.000087,0.000087,0
1545,3325," least",161370397,11282,535092,-0.000034,0.000034,0
1546,220," ",161399919,11283,535092,-0.000020,0.000020,0
1547,2031,"70",161429327,11284,535048,-0.000218,0.000218,0
1548,1034," %",161459221,11285,535048,-0.002850,0.002850,0
1549,439," as",161487183,11286,535048,-0.000056,0.000056,0
1550,1690," many",161516872,11287,535048,-0.000139,0.000139,0
1551,6864," capital",161547543,11288,535048,-0.000051,0.000051,0
